pos,desc_lis,img_lis,min,max_coll,voti,perc,area,circ_sto,cod_reg,data_prec_elez,desc_reg,dt_agg,dt_ele,ele_f,ele_m,ele_t,f_elet,fine_rip,l_terr,non_valid,perc_vot,reg_sto,sk_bianche,sk_contestate,sk_nulle,st,sz_perv,sz_tot,t_ele,tot_vot_lis,vot_f,vot_m,vot_t
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,251696,"33,88",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,185260,"24,94",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,122536,"16,49",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,57887,"7,79",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,42118,"5,67",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,22649,"3,05",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,18332,"2,47",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
18,LA SINISTRA,1-20190526000000-18.png,N,NA,16148,"2,17",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,8826,"1,19",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,5649,"0,76",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,3104,"0,42",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,2531,"0,34",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,2395,"0,32",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,2090,"0,28",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,867,"0,12",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,827,"0,11",I,1,7,2.0140525e+13,LIGURIA,20190527054451,2.0190526e+13,690223,621892,1312115,SCRUTINI,N,REGIONE,NULL,"58,50",7,8800,43,15836,ESERCIZIO,1791,1791,Europee,742915,394908,372686,767594
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,2103394,"43,38",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,1119055,"23,08",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,453042,"9,34",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,429557,"8,86",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,267954,"5,53",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,149979,"3,09",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,119432,"2,46",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
18,LA SINISTRA,1-20190526000000-18.png,N,NA,65058,"1,34",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,34251,"0,71",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,27357,"0,56",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,20364,"0,42",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,16778,"0,35",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,14945,"0,31",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,11874,"0,24",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,9085,"0,19",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,6742,"0,14",I,1,3,2.0140525e+13,LOMBARDIA,20190527073249,2.0190526e+13,3971537,3749338,7720875,SCRUTINI,N,REGIONE,NULL,0,3,0,0,0,ESERCIZIO,9224,9239,Europee,4848867,0,0,0
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,812749,"37,14",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,524009,"23,95",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,290088,"13,26",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,198679,"9,08",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,130969,"5,98",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,72133,"3,30",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,50446,"2,31",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
18,LA SINISTRA,1-20190526000000-18.png,N,NA,32778,"1,50",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,20610,"0,94",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,17716,"0,81",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,12422,"0,57",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,7879,"0,36",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,5778,"0,26",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,5667,"0,26",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,3282,"0,15",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,3137,"0,14",I,1,1,2.0140525e+13,PIEMONTE,20190527080244,2.0190526e+13,1837342,1711347,3548689,SCRUTINI,N,REGIONE,NULL,0,1,0,0,0,ESERCIZIO,4804,4807,Europee,2188342,0,0,0
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,18525,"37,17",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,8084,"16,22",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,6904,"13,85",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,4830,"9,69",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,2684,"5,38",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,2322,"4,66",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,1844,"3,70",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,1618,"3,25",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
18,LA SINISTRA,1-20190526000000-18.png,N,NA,1331,"2,67",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,391,"0,78",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,379,"0,76",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,336,"0,67",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,219,"0,44",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,173,"0,35",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,154,"0,31",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,50,"0,10",I,1,2,2.0140525e+13,VALLE D'AOSTA,20190527040816,2.0190526e+13,52576,49841,102417,SCRUTINI,N,REGIONE,NULL,"51,91",2,1002,0,2321,ESERCIZIO,151,151,Europee,49844,26839,26328,53167
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,759523,"33,77",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,702779,"31,25",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,289866,"12,89",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,131921,"5,87",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,104808,"4,66",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,80124,"3,56",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,65966,"2,93",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
18,LA SINISTRA,1-20190526000000-18.png,N,NA,41981,"1,87",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,25271,"1,12",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,15211,"0,68",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,9683,"0,43",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,5556,"0,25",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,5338,"0,24",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,4492,"0,20",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,3448,"0,15",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,1898,"0,08",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
15,SVP,1-20190526000000-15.png,S,11,1319,"0,06",I,2,8,2.0140525e+13,EMILIA-ROMAGNA,20190527072021,2.0190526e+13,1773075,1663466,3436541,SCRUTINI,N,REGIONE,NULL,0,8,0,0,0,ESERCIZIO,4519,4522,Europee,2249184,0,0,0
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,243635,"42,56",I,2,6,2.0140525e+13,FRIULI-VENEZIA GIULIA,20190527074626,2.0190526e+13,540772,502841,1043613,SCRUTINI,N,REGIONE,NULL,0,6,0,0,0,ESERCIZIO,1357,1366,Europee,572480,0,0,0
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,127230,"22,22",I,2,6,2.0140525e+13,FRIULI-VENEZIA GIULIA,20190527074626,2.0190526e+13,540772,502841,1043613,SCRUTINI,N,REGIONE,NULL,0,6,0,0,0,ESERCIZIO,1357,1366,Europee,572480,0,0,0
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,55059,"9,62",I,2,6,2.0140525e+13,FRIULI-VENEZIA GIULIA,20190527074626,2.0190526e+13,540772,502841,1043613,SCRUTINI,N,REGIONE,NULL,0,6,0,0,0,ESERCIZIO,1357,1366,Europee,572480,0,0,0
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,43524,"7,60",I,2,6,2.0140525e+13,FRIULI-VENEZIA GIULIA,20190527074626,2.0190526e+13,540772,502841,1043613,SCRUTINI,N,REGIONE,NULL,0,6,0,0,0,ESERCIZIO,1357,1366,Europee,572480,0,0,0
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,38316,"6,69",I,2,6,2.0140525e+13,FRIULI-VENEZIA GIULIA,20190527074626,2.0190526e+13,540772,502841,1043613,SCRUTINI,N,REGIONE,NULL,0,6,0,0,0,ESERCIZIO,1357,1366,Europee,572480,0,0,0
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,17209,"3,01",I,2,6,2.0140525e+13,FRIULI-VENEZIA GIULIA,20190527074626,2.0190526e+13,540772,502841,1043613,SCRUTINI,N,REGIONE,NULL,0,6,0,0,0,ESERCIZIO,1357,1366,Europee,572480,0,0,0
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,17011,"2,97",I,2,6,2.0140525e+13,FRIULI-VENEZIA GIULIA,20190527074626,2.0190526e+13,540772,502841,1043613,SCRUTINI,N,REGIONE,NULL,0,6,0,0,0,ESERCIZIO,1357,1366,Europee,572480,0,0,0
