cod_lis,cod_cand,cogn,nome,a_nome,sex,d_nasc,l_nasc,voti,cod,desc,img_lis,sez_perv,sez_tot,area,cod_circ,desc_circ,dt_ele,f_elet,l_terr,st,t_ele
10,14,TESORIERO,GIUSEPPINA,NA,F,19840722000000,TORRE DEL GRECO (NA),237,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,8,LAVEGLIA,ANTONINO,NA,M,19511008000000,GRUMENTO NOVA (PZ),190,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,5,DE FALCO,CIRA,NA,F,19530527000000,ATRIPALDA (AV),155,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,11,PICICCI,LUCIA,NA,F,19730530000000,ACQUAVIVA DELLE FONTI (BA),155,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
10,12,POCCHIA,ANTONIO,NA,M,19580422000000,CARAPELLE (FG),76,10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,1,BERLUSCONI,SILVIO,NA,M,19360929000000,MILANO,187357,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,6,PATRICIELLO,ALDO,NA,M,19570927000000,VENAFRO (IS),83504,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,4,MARTUSCIELLO,FULVIO,NA,M,19680525000000,NAPOLI,47516,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,3,CESA,LORENZO,NA,M,19510816000000,ARCINAZZO ROMANO (RM),42201,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,2,MATERA,BARBARA,NA,F,19811209000000,FOGGIA,35895,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,18,SILVESTRIS,SERGIO PAOLO FRANCESCO,NA,M,19731222000000,MOLFETTA (BA),25361,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,15,MAGLIOCCA,GIORGIO,NA,M,19750407000000,PIGNATARO MAGGIORE (CE),21615,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,17,PEDA',GIUSEPPE,NA,M,19730119000000,TAURIANOVA (RC),21068,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,8,CALIGIURI,FULVIA MICHELA,NA,F,19730701000000,COSENZA,20369,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,9,CHIUSOLO,MARIAGRAZIA,DETTA MOLLY,F,19850402000000,BENEVENTO,19231,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,5,MUSSOLINI,ALESSANDRA,NA,F,19621230000000,ROMA,17041,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,16,PECCHIA,ANTONIETTA,DETTA ANTONELLA,F,19910514000000,AVELLINO,12147,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,12,DE DONATO,BEATRICE,NA,F,19600308000000,POLIGNANO A MARE (BA),8828,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,11,D'ANTINI,FILOMENA,DETTA MENA,F,19710223000000,FOGGIA,8061,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,13,DI SALVATORE,PAOLA,NA,F,19670512000000,L'AQUILA,7642,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,14,ILARDI,ANTONIO,NA,M,19690124000000,SALERNO,4494,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,10,CICCOPIEDI,LEONARDO,NA,M,19850205000000,BENEVENTO,2527,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
11,7,BELLAME,CARMELA,DETTA CARMEN,F,19610616000000,NAPOLI,1773,11,FORZA ITALIA,1-20190526000000-11.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,1,ROBERTI,FRANCO,NA,M,19471116000000,NAPOLI,148959,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,5,FERRANDINO,GIUSEPPE,DETTO GIOSI,M,19630321000000,ISCHIA (NA),83262,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,3,COZZOLINO,ANDREA,NA,M,19620803000000,NAPOLI,81158,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,2,PICIERNO,GIUSEPPINA,DETTA PINA,F,19810510000000,SANTA MARIA CAPUA VETERE (CE),79010,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,4,GENTILE,ELENA,NA,F,19531102000000,CERIGNOLA (FG),78450,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,7,CAPUTO,NICOLA,NA,M,19660304000000,TEVEROLA (CE),73449,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,13,PAOLUCCI,MASSIMO,NA,M,19591213000000,NAPOLI,58484,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,8,CERRONI,CATERINA,NA,F,19910813000000,AGNONE (IS),34731,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,16,PETRONE,ANNA,NA,F,19750912000000,SALERNO,34303,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,17,STOMEO,IVAN,NA,M,19720104000000,GALATINA (LE),30194,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,11,IACUCCI,FRANCESCO ANTONIO,NA,M,19540914000000,AIELLO CALABRO (CS),23557,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,10,NUCERA ,LUCIA ANITA,IN MAISANO,F,19690902000000,REGGIO CALABRIA,22697,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,6,BALLO,GERARTA,DETTA GERI,F,19850322000000,TIRANA (ALBANIA),21039,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,12,MARRO,ANNA,NA,F,19570304000000,CERVINARA (AV),19028,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,9,BRIENZA,NICOLA,NA,M,19740422000000,BITONTO (BA),11459,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,14,KECHOUD,LEILA,DETTA LEILA,F,19740224000000,LA TRONCHE (FRANCIA),9316,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,18,VERDOLIVA,MARIELLA,NA,F,19750912000000,CASTELLAMMARE DI STABIA (NA),7179,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
12,15,PICCIRILLI,EDUARDO MARIA,NA,M,19640822000000,AFRAGOLA (NA),6251,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,1,FIORE,ROBERTO,NA,M,19590415000000,ROMA,1392,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,3,FENIELLO,ALESSIO,NA,M,19620708000000,VALVA (SA),451,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,11,CARLUCCI,DOMENICO,NA,M,19670610000000,FOGGIA,272,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,5,D'UVA,GIUSTINO,NA,M,19921017000000,ISERNIA,264,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,8,LEUZZI,ALESSANDRA,NA,F,19840711000000,CATANZARO,257,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,10,MAZZA,GERARDOVITOMARIA,DETTO GERARDO,M,19890914000000,BATTIPAGLIA (SA),248,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,2,ORONZO,CATERINA,NA,F,19710421000000,PESCARA,194,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,16,PACELLA,SALVATORE,NA,M,19920126000000,NAPOLI,178,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,4,DI LELLA,KATIA,NA,F,19790618000000,CAMPOBASSO,161,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,6,ZUMBO,MARGHERITA ANTONIA,NA,F,19621024000000,REGGIO CALABRIA,144,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,13,DAMIANI,REBECCA,NA,F,19861015000000,TRICASE (LE),109,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,15,DIANA,ROBERTA,NA,F,19920506000000,BARI,97,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,7,FAZZARI,ANGELO FRANCESCO,NA,M,19840919000000,REGGIO CALABRIA,95,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,9,SACCO,VINCENZO,NA,M,19870830000000,COSENZA,85,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,17,CANTONE,TERESA,NA,F,19860531000000,MUGNANO DI NAPOLI (NA),45,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,14,TUMMOLO,MICHELINA,NA,F,19730710000000,STORNARELLA (FG),34,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,12,PRENCIPE,GIUSEPPE,NA,M,19840123000000,SAN GIOVANNI ROTONDO (FG),27,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
14,18,AUGELLO,ALESSIA,NA,F,19770120000000,ROMA,21,14,FORZA NUOVA,1-20190526000000-14.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,1,BALDO,ELIANA,NA,F,19740802000000,TARANTO,7153,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,4,ESPOSITO,LUIGI,NA,M,19610315000000,NAPOLI,4825,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,2,AMODEO,ORLANDO,NA,M,19570527000000,VERZINO (KR),3459,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,8,BARBARO,GIUSEPPE,NA,M,19520429000000,TARANTO,3030,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,3,TRIMARCHI,EMANUELA,NA,F,19740227000000,CITTANOVA (RC),2681,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,10,ALOISI,CROCIFISSO,NA,M,19650503000000,GALATONE (LE),2426,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,6,LACICERCHIA,GIUSEPPE,NA,M,19560604000000,MATERA,2304,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,17,VENTURA,GIUSEPPE,NA,M,19700316000000,SALERNO,1910,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,16,STARACE,INNOCENZA ANNA,NA,F,19610315000000,SAN GIOVANNI ROTONDO (FG),1366,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,5,FASANO,ASCENZA LOREDANA,DETTA LOREDANA MARANGOLO,F,19670322000000,BARI,1146,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,7,POLLINZI,FILOMENA,DETTA FILLY,F,19760204000000,CROTONE,1130,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,11,COLACICCO,ADRIANA,NA,F,19780308000000,GIOIA DEL COLLE (BA),960,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,9,CHIAIA,EMMA,NA,F,19610216000000,BARI,941,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,18,VOTANO,VALERIA,NA,F,19650226000000,ROMA,920,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,13,GIORDANO,VINCENZO,NA,M,19700131000000,MELITO DI PORTO SALVO (RC),726,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,14,PENDENZA,MAURIZIO,NA,M,19661119000000,AVEZZANO (AQ),563,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,12,FARINARO,GIULIANA,NA,F,19571029000000,MARCIANISE (CE),351,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
16,15,QUARTARONE,FRANCESCO,NA,M,19620411000000,ISPICA (RG),45,16,EUROPA VERDE,1-20190526000000-16.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,15,RIZZUTI,ERALDO,NA,M,19480816000000,SAN VINCENZO LA COSTA (CS),1326,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,2,PUZO,MARIANNA,NA,F,19621216000000,NAPOLI,1294,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,10,GAMBARDELLA,ALFONSO,NA,M,19520801000000,SALERNO,794,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,4,FANIZZI,MIRCO,NA,M,19801025000000,MONOPOLI (BA),775,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,11,LEONE,VITTORIA,NA,F,19820122000000,CASTROVILLARI (CS),768,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,8,DI SALVO,MARCO,NA,M,19830625000000,ISERNIA,632,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,9,LUPI,FEDERICA,NA,F,19700811000000,TERAMO,601,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,12,CIANCETTA,DIEGO AMEDEO,NA,M,19700106000000,PESCARA,542,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,1,AVAGNINA,LUCA,NA,M,19600328000000,TORINO,433,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,14,ACQUAVIVA,KATIA,NA,F,19780321000000,MARTINA FRANCA (TA),314,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,3,DE PASCALIS,MARIA CRISTINA,NA,F,19721111000000,LECCE,227,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,13,IANNEI,GIOVANNI,NA,M,19570415000000,AFRAGOLA (NA),215,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,5,TERRANA,LAURA,NA,F,19850223000000,AGRIGENTO,208,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,7,AMATI,APOLLONIA,NA,F,19790114000000,LOCOROTONDO (BA),192,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
17,6,BARBANO,CARLO,NA,M,19760803000000,LECCE,82,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
18,1,FORENZA,ELEONORA,NA,F,19761110000000,BARI,24442,18,LA SINISTRA,1-20190526000000-18.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
18,11,NATALICCHIO,PAOLA,NA,F,19781103000000,MOLFETTA (BA),11953,18,LA SINISTRA,1-20190526000000-18.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
18,12,FUCITO,ALESSANDRO,DETTO SANDRO,M,19721113000000,NAPOLI,9778,18,LA SINISTRA,1-20190526000000-18.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
18,6,CACCIATORE,FORTUNATO MARIA,NA,M,19720419000000,SALERNO,6510,18,LA SINISTRA,1-20190526000000-18.png,14973,14973,I,4,IV : ITALIA MERIDIONALE,2.0190526e+13,PREFERENZE,CIRCOSCRIZIONE,ESERCIZIO,Europee
