cod_lis,cod_cand,cogn,nome,a_nome,sex,d_nasc,l_nasc,voti,cod,desc,img_lis,sez_perv,sez_tot,area,cod_reg,desc_reg,dt_ele,f_elet,l_terr,st,t_ele
11,18,SILVESTRIS,SERGIO PAOLO FRANCESCO,NA,M,19731222000000,MOLFETTA (BA),787,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,2,MATERA,BARBARA,NA,F,19811209000000,FOGGIA,763,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,5,MUSSOLINI,ALESSANDRA,NA,F,19621230000000,ROMA,554,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,4,MARTUSCIELLO,FULVIO,NA,M,19680525000000,NAPOLI,528,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,9,CHIUSOLO,MARIAGRAZIA,DETTA MOLLY,F,19850402000000,BENEVENTO,468,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,11,D'ANTINI,FILOMENA,DETTA MENA,F,19710223000000,FOGGIA,308,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,17,PEDA',GIUSEPPE,NA,M,19730119000000,TAURIANOVA (RC),243,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,15,MAGLIOCCA,GIORGIO,NA,M,19750407000000,PIGNATARO MAGGIORE (CE),189,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,13,DI SALVATORE,PAOLA,NA,F,19670512000000,L'AQUILA,187,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,12,DE DONATO,BEATRICE,NA,F,19600308000000,POLIGNANO A MARE (BA),143,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,8,CALIGIURI,FULVIA MICHELA,NA,F,19730701000000,COSENZA,97,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,7,BELLAME,CARMELA,DETTA CARMEN,F,19610616000000,NAPOLI,66,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,14,ILARDI,ANTONIO,NA,M,19690124000000,SALERNO,65,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
11,10,CICCOPIEDI,LEONARDO,NA,M,19850205000000,BENEVENTO,7,11,FORZA ITALIA,1-20190526000000-11.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,1,ROBERTI,FRANCO,NA,M,19471116000000,NAPOLI,6919,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,5,FERRANDINO,GIUSEPPE,DETTO GIOSI,M,19630321000000,ISCHIA (NA),6307,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,2,PICIERNO,GIUSEPPINA,DETTA PINA,F,19810510000000,SANTA MARIA CAPUA VETERE (CE),5332,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,13,PAOLUCCI,MASSIMO,NA,M,19591213000000,NAPOLI,5031,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,8,CERRONI,CATERINA,NA,F,19910813000000,AGNONE (IS),3716,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,3,COZZOLINO,ANDREA,NA,M,19620803000000,NAPOLI,3445,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,6,BALLO,GERARTA,DETTA GERI,F,19850322000000,TIRANA (ALBANIA),2795,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,7,CAPUTO,NICOLA,NA,M,19660304000000,TEVEROLA (CE),2011,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,4,GENTILE,ELENA,NA,F,19531102000000,CERIGNOLA (FG),1661,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,16,PETRONE,ANNA,NA,F,19750912000000,SALERNO,1357,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,9,BRIENZA,NICOLA,NA,M,19740422000000,BITONTO (BA),310,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,11,IACUCCI,FRANCESCO ANTONIO,NA,M,19540914000000,AIELLO CALABRO (CS),275,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,17,STOMEO,IVAN,NA,M,19720104000000,GALATINA (LE),254,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,12,MARRO,ANNA,NA,F,19570304000000,CERVINARA (AV),242,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,15,PICCIRILLI,EDUARDO MARIA,NA,M,19640822000000,AFRAGOLA (NA),178,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,14,KECHOUD,LEILA,DETTA LEILA,F,19740224000000,LA TRONCHE (FRANCIA),114,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,10,NUCERA ,LUCIA ANITA,IN MAISANO,F,19690902000000,REGGIO CALABRIA,73,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
12,18,VERDOLIVA,MARIELLA,NA,F,19750912000000,CASTELLAMMARE DI STABIA (NA),59,12,PARTITO DEMOCRATICO,1-20190526000000-12.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,1,FIORE,ROBERTO,NA,M,19590415000000,ROMA,60,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,3,FENIELLO,ALESSIO,NA,M,19620708000000,VALVA (SA),10,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,2,ORONZO,CATERINA,NA,F,19710421000000,PESCARA,4,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,5,D'UVA,GIUSTINO,NA,M,19921017000000,ISERNIA,4,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,8,LEUZZI,ALESSANDRA,NA,F,19840711000000,CATANZARO,3,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,10,MAZZA,GERARDOVITOMARIA,DETTO GERARDO,M,19890914000000,BATTIPAGLIA (SA),3,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,4,DI LELLA,KATIA,NA,F,19790618000000,CAMPOBASSO,2,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,6,ZUMBO,MARGHERITA ANTONIA,NA,F,19621024000000,REGGIO CALABRIA,2,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,9,SACCO,VINCENZO,NA,M,19870830000000,COSENZA,2,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,11,CARLUCCI,DOMENICO,NA,M,19670610000000,FOGGIA,2,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,12,PRENCIPE,GIUSEPPE,NA,M,19840123000000,SAN GIOVANNI ROTONDO (FG),2,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,13,DAMIANI,REBECCA,NA,F,19861015000000,TRICASE (LE),2,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,14,TUMMOLO,MICHELINA,NA,F,19730710000000,STORNARELLA (FG),2,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,17,CANTONE,TERESA,NA,F,19860531000000,MUGNANO DI NAPOLI (NA),2,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,7,FAZZARI,ANGELO FRANCESCO,NA,M,19840919000000,REGGIO CALABRIA,1,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,16,PACELLA,SALVATORE,NA,M,19920126000000,NAPOLI,1,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,18,AUGELLO,ALESSIA,NA,F,19770120000000,ROMA,1,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
14,15,DIANA,ROBERTA,NA,F,19920506000000,BARI,0,14,FORZA NUOVA,1-20190526000000-14.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,6,LACICERCHIA,GIUSEPPE,NA,M,19560604000000,MATERA,1804,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,1,BALDO,ELIANA,NA,F,19740802000000,TARANTO,409,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,8,BARBARO,GIUSEPPE,NA,M,19520429000000,TARANTO,140,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,5,FASANO,ASCENZA LOREDANA,DETTA LOREDANA MARANGOLO,F,19670322000000,BARI,84,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,2,AMODEO,ORLANDO,NA,M,19570527000000,VERZINO (KR),82,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,3,TRIMARCHI,EMANUELA,NA,F,19740227000000,CITTANOVA (RC),58,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,7,POLLINZI,FILOMENA,DETTA FILLY,F,19760204000000,CROTONE,48,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,4,ESPOSITO,LUIGI,NA,M,19610315000000,NAPOLI,46,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,10,ALOISI,CROCIFISSO,NA,M,19650503000000,GALATONE (LE),32,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,9,CHIAIA,EMMA,NA,F,19610216000000,BARI,28,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,11,COLACICCO,ADRIANA,NA,F,19780308000000,GIOIA DEL COLLE (BA),28,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,17,VENTURA,GIUSEPPE,NA,M,19700316000000,SALERNO,22,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,18,VOTANO,VALERIA,NA,F,19650226000000,ROMA,19,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,16,STARACE,INNOCENZA ANNA,NA,F,19610315000000,SAN GIOVANNI ROTONDO (FG),17,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,15,QUARTARONE,FRANCESCO,NA,M,19620411000000,ISPICA (RG),11,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,12,FARINARO,GIULIANA,NA,F,19571029000000,MARCIANISE (CE),7,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,13,GIORDANO,VINCENZO,NA,M,19700131000000,MELITO DI PORTO SALVO (RC),7,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
16,14,PENDENZA,MAURIZIO,NA,M,19661119000000,AVEZZANO (AQ),0,16,EUROPA VERDE,1-20190526000000-16.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,4,FANIZZI,MIRCO,NA,M,19801025000000,MONOPOLI (BA),37,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,10,GAMBARDELLA,ALFONSO,NA,M,19520801000000,SALERNO,29,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,2,PUZO,MARIANNA,NA,F,19621216000000,NAPOLI,21,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,5,TERRANA,LAURA,NA,F,19850223000000,AGRIGENTO,21,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,11,LEONE,VITTORIA,NA,F,19820122000000,CASTROVILLARI (CS),17,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,14,ACQUAVIVA,KATIA,NA,F,19780321000000,MARTINA FRANCA (TA),14,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,1,AVAGNINA,LUCA,NA,M,19600328000000,TORINO,13,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,8,DI SALVO,MARCO,NA,M,19830625000000,ISERNIA,9,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,3,DE PASCALIS,MARIA CRISTINA,NA,F,19721111000000,LECCE,5,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,7,AMATI,APOLLONIA,NA,F,19790114000000,LOCOROTONDO (BA),4,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,15,RIZZUTI,ERALDO,NA,M,19480816000000,SAN VINCENZO LA COSTA (CS),4,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,13,IANNEI,GIOVANNI,NA,M,19570415000000,AFRAGOLA (NA),3,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,9,LUPI,FEDERICA,NA,F,19700811000000,TERAMO,2,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,6,BARBANO,CARLO,NA,M,19760803000000,LECCE,1,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
17,12,CIANCETTA,DIEGO AMEDEO,NA,M,19700106000000,PESCARA,1,17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,10,FABBRIS,GIOVANNI,NA,M,19580709000000,SANT'ARCANGELO (PZ),2818,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,1,FORENZA,ELEONORA,NA,F,19761110000000,BARI,1141,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,11,NATALICCHIO,PAOLA,NA,F,19781103000000,MOLFETTA (BA),681,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,12,FUCITO,ALESSANDRO,DETTO SANDRO,M,19721113000000,NAPOLI,388,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,4,BEVILACQUA,PIETRO,NA,M,19440601000000,CATANZARO,173,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,9,FERRI,SARA,NA,F,19810909000000,ISERNIA,154,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,6,CACCIATORE,FORTUNATO MARIA,NA,M,19720419000000,SALERNO,81,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,18,PANDOLFI,LUIGI,NA,M,19720127000000,COSENZA,80,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,2,AMALFI,CIRO,NA,M,19761010000000,NAPOLI,65,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,17,PESCE,FRANCESCA,NA,F,19820120000000,CARIATI (CS),61,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,3,ARCURI,VIOLETTA,DETTA VIOLA,F,19550305000000,CORTONA (AR),34,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,5,ARRICALE,MICHELA,NA,F,19801007000000,AVELLINO,26,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,13,PALIERI,IVANA,NA,F,19750408000000,CANOSA DI PUGLIA ,25,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,7,DELL'ANNA,LIVIA,DETTA JESSICA,F,19880126000000,PONTE DELL'OLIO (PC),21,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,15,PERRONE,PATRIZIA,NA,F,19630823000000,NAPOLI,18,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,8,CAPUANO,NICOLA,NA,M,19571028000000,SAN GIOVANNI ROTONDO (FG),17,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,14,LUONGO,ANTONIO,NA,M,19630122000000,NAPOLI,17,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
18,16,PALLADINO,MARCO,NA,M,19811121000000,CAPUA (CE),4,18,LA SINISTRA,1-20190526000000-18.png,681,681,I,17,BASILICATA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,10,DEL NEGRO,SERENA,NA,F,19811221000000,CATANZARO,3303,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,2419,2419,I,18,CALABRIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,1,PASQUINO,RAIMONDO,NA,M,19430826000000,SANTA CATERINA DELLO IONIO (CZ),1992,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,2419,2419,I,18,CALABRIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,6,RUSSO,SIMONA,NA,F,19850408000000,NAPOLI,1921,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,2419,2419,I,18,CALABRIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,2,SENATORE,ALESSANDRA,NA,F,19740506000000,SALERNO,368,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,2419,2419,I,18,CALABRIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,5,GALTIERI,FRANCESCO,NA,M,19770913000000,BARI,273,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,2419,2419,I,18,CALABRIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,4,PISICCHIO,ALFONSINO,NA,M,19601020000000,BARI,256,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,2419,2419,I,18,CALABRIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,3,ABBATICCHIO,MICHELE,DETTO ABBA,M,19730424000000,BITONTO (BA),203,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,2419,2419,I,18,CALABRIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,8,AIUTO,DANIELA,NA,F,19751214000000,LOSANNA (SVIZZERA),161,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,2419,2419,I,18,CALABRIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,15,MANZI,SILVJA,NA,F,19730724000000,FOGGIA,146,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,2419,2419,I,18,CALABRIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,9,ADESSO,RAFFAELLO,NA,M,19830910000000,BATTIPAGLIA (SA),134,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,2419,2419,I,18,CALABRIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
1,7,DI PALMA,NICOLA,NA,M,19740710000000,CANOSA DI PUGLIA ,55,1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,2419,2419,I,18,CALABRIA,2.0190526e+13,PREFERENZE,REGIONE,ESERCIZIO,Europee
