pos,desc_lis,img_lis,min,max_coll,voti,perc,area,ced,cod_naz,data_prec_elez,desc_naz,dt_agg,dt_ele,ele_f,ele_m,ele_t,f_elet,fine_rip,l_terr,naz_sto,perc_vot,ric,sk_bianche,sk_contestate,sk_nulle,st,sz_perv,sz_tot,t_ele,tot_vot_lis,vot_f,vot_m,vot_t
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,148,"13,26",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,136,"12,19",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,74,"6,63",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
18,LA SINISTRA,1-20190526000000-18.png,N,NA,61,"5,47",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,23,"2,06",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,13,"1,16",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,6,"0,54",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,6,"0,54",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,6,"0,54",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
15,SVP,1-20190526000000-15.png,S,11,4,"0,36",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,2,"0,18",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,1,"0,09",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,1,"0,09",E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,0,0,E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,0,0,E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,NULL,227,2.0140525e+13,DANIMARCA,20190527090456,2.0190526e+13,2762,3803,6565,SCRUTINI,N,NAZIONE,227,"17,36",NULL,5,0,19,ESERCIZIO,15,15,Europee,1116,480,660,1140
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,25,"28,09",E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,19,"21,35",E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,14,"15,73",E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,7,"7,87",E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,6,"6,74",E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,5,"5,62",E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,5,"5,62",E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,3,"3,37",E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,2,"2,25",E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,2,"2,25",E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
18,LA SINISTRA,1-20190526000000-18.png,N,NA,1,"1,12",E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,0,0,E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,0,0,E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,0,0,E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,0,0,E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,0,0,E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
15,SVP,1-20190526000000-15.png,S,11,0,0,E,S,256,2.0140525e+13,ESTONIA,20190527082500,2.0190526e+13,64,250,314,SCRUTINI,N,NAZIONE,256,"28,66",NULL,0,0,1,ESERCIZIO,5,5,Europee,89,18,72,90
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,82,"40,00",E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,29,"14,15",E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,25,"12,20",E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,24,"11,71",E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,21,"10,24",E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
18,LA SINISTRA,1-20190526000000-18.png,N,NA,9,"4,39",E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,6,"2,93",E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,5,"2,44",E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,2,"0,98",E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,1,"0,49",E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,1,"0,49",E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,0,0,E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,0,0,E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,0,0,E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,0,0,E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,0,0,E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,0,0,E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
15,SVP,1-20190526000000-15.png,S,11,0,0,E,NULL,228,2.0140525e+13,FINLANDIA,20190527084547,2.0190526e+13,1070,1571,2641,SCRUTINI,N,NAZIONE,228,"13,63",NULL,0,0,3,ESERCIZIO,5,5,Europee,205,134,226,360
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,9195,"35,25",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,4787,"18,35",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,2794,"10,71",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,2560,"9,81",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,2081,"7,98",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,1541,"5,91",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
18,LA SINISTRA,1-20190526000000-18.png,N,NA,1238,"4,75",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,517,"1,98",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,376,"1,44",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,255,"0,98",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,178,"0,68",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,160,"0,61",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,153,"0,59",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,96,"0,37",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,91,"0,35",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,32,"0,12",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
15,SVP,1-20190526000000-15.png,S,11,23,"0,09",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,10,"0,04",E,NULL,229,2.0140525e+13,FRANCIA,20190527173202,2.0190526e+13,149416,160809,310225,SCRUTINI,N,NAZIONE,229,"8,90",S,370,4,1140,ESERCIZIO,475,475,Europee,26087,12950,14651,27601
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,9135,"27,09",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,7886,"23,38",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,6255,"18,55",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,3113,"9,23",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
1,+EUROPA - ITALIA IN COMUNE - PDE ITALIA,1-20190526000000-1.png,N,NA,2221,"6,59",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
11,FORZA ITALIA,1-20190526000000-11.png,N,NA,2023,"6,00",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
18,LA SINISTRA,1-20190526000000-18.png,N,NA,1127,"3,34",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
7,FRATELLI D'ITALIA,1-20190526000000-7.png,N,NA,724,"2,15",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
2,PARTITO COMUNISTA,1-20190526000000-2.png,N,NA,309,"0,92",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
15,SVP,1-20190526000000-15.png,S,11,299,"0,89",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
4,PARTITO ANIMALISTA,1-20190526000000-4.png,N,NA,187,"0,55",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
17,POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE,1-20190526000000-17.png,N,NA,125,"0,37",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
3,PARTITO PIRATA,1-20190526000000-3.png,N,NA,114,"0,34",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
6,POPOLARI PER L'ITALIA,1-20190526000000-6.png,N,NA,96,"0,28",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
10,CASAPOUND ITALIA - DESTRE UNITE,1-20190526000000-10.png,N,NA,70,"0,21",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
14,FORZA NUOVA,1-20190526000000-14.png,N,NA,38,"0,11",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
9,PPA MOVIMENTO POLITICO PENSIERO AZIONE,1-20190526000000-9.png,N,NA,3,"0,01",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
13,AUTONOMIE PER L'EUROPA,1-20190526000000-13.png,S,12,2,"0,01",E,S,230,2.0140525e+13,GERMANIA,20190527162025,2.0190526e+13,263384,328898,592282,SCRUTINI,N,NAZIONE,230,"6,12",S,157,9,2381,ESERCIZIO,760,760,Europee,33727,15939,20335,36274
12,PARTITO DEMOCRATICO,1-20190526000000-12.png,N,NA,282,"26,48",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"11,55",NULL,9,9,19,ESERCIZIO,30,30,Europee,1065,605,497,1102
5,LEGA SALVINI PREMIER,1-20190526000000-5.png,N,NA,215,"20,19",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"11,55",NULL,9,9,19,ESERCIZIO,30,30,Europee,1065,605,497,1102
8,MOVIMENTO 5 STELLE,1-20190526000000-8.png,N,NA,148,"13,90",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"11,55",NULL,9,9,19,ESERCIZIO,30,30,Europee,1065,605,497,1102
16,EUROPA VERDE,1-20190526000000-16.png,N,NA,97,"9,11",E,NULL,232,2.0140525e+13,GRECIA,20190527154141,2.0190526e+13,5232,4308,9540,SCRUTINI,N,NAZIONE,232,"11,55",NULL,9,9,19,ESERCIZIO,30,30,Europee,1065,605,497,1102
