cod_comune,comune,sz_perv,sz_tot,agg,cod_provincia,cod_circoscrizione,circoscrizione,cod_regione,regione,provincia
40,ALBINO,0,17,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
41,ALGUA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
50,ALME',0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
70,ALMENNO SAN BARTOLOMEO,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
80,ALMENNO SAN SALVATORE,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
90,ALZANO LOMBARDO,0,12,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
100,AMBIVERE,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
110,ANTEGNATE,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
120,ARCENE,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
130,ARDESIO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
140,ARZAGO D'ADDA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
150,AVERARA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
160,AVIATICO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
170,AZZANO SAN PAOLO,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
180,AZZONE,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
181,BAGNATICA,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
190,BARBATA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
200,BARIANO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
210,BARZANA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
220,BEDULITA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
230,BERBENNO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
240,BERGAMO,0,103,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
250,BERZO SAN FERMO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
251,BIANZANO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
260,BLELLO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
270,BOLGARE,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
280,BOLTIERE,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
290,BONATE SOPRA,0,6,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
300,BONATE SOTTO,0,6,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
310,BORGO DI TERZO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
320,BOSSICO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
330,BOTTANUCO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
331,BRACCA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
350,BRANZI,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
360,BREMBATE,0,7,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
370,BREMBATE DI SOPRA,0,7,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
390,BRIGNANO GERA D'ADDA,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
400,BRUMANO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
401,BRUSAPORTO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
410,CALCINATE,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
420,CALCIO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
440,CALUSCO D'ADDA,0,6,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
450,CALVENZANO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
460,CAMERATA CORNELLO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
470,CANONICA D'ADDA,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
480,CAPIZZONE,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
490,CAPRIATE SAN GERVASIO,0,7,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
500,CAPRINO BERGAMASCO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
510,CARAVAGGIO,0,15,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
530,CAROBBIO DEGLI ANGELI,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
540,CARONA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
550,CARVICO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
560,CASAZZA,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
570,CASIRATE D'ADDA,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
580,CASNIGO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
590,CASSIGLIO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
610,CASTEL ROZZONE,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
600,CASTELLI CALEPIO,0,7,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
620,CASTIONE DELLA PRESOLANA,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
630,CASTRO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
640,CAVERNAGO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
641,CAZZANO SANT'ANDREA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
650,CENATE SOPRA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
660,CENATE SOTTO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
670,CENE,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
680,CERETE,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
690,CHIGNOLO D'ISOLA,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
700,CHIUDUNO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
710,CISANO BERGAMASCO,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
720,CISERANO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
730,CIVIDATE AL PIANO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
740,CLUSONE,0,9,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
750,COLERE,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
760,COLOGNO AL SERIO,0,8,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
770,COLZATE,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
780,COMUN NUOVO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
790,CORNA IMAGNA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
791,CORNALBA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
800,CORTENUOVA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
810,COSTA DI MEZZATE,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
811,COSTA SERINA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
820,COSTA VALLE IMAGNA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
830,COSTA VOLPINO,0,9,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
840,COVO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
850,CREDARO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
860,CURNO,0,6,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
870,CUSIO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
880,DALMINE,0,19,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
890,DOSSENA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
900,ENDINE GAIANO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
910,ENTRATICO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
930,FARA GERA D'ADDA,0,6,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
940,FARA OLIVANA CON SOLA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
941,FILAGO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
950,FINO DEL MONTE,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
960,FIORANO AL SERIO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
970,FONTANELLA,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
980,FONTENO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
990,FOPPOLO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1000,FORESTO SPARSO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1010,FORNOVO SAN GIOVANNI,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1020,FUIPIANO VALLE IMAGNA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1021,GANDELLINO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1030,GANDINO,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1040,GANDOSSO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1050,GAVERINA TERME,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1060,GAZZANIGA,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1080,GHISALBA,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1090,GORLAGO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1100,GORLE,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1110,GORNO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1120,GRASSOBBIO,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1130,GROMO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1140,GRONE,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1150,GRUMELLO DEL MONTE,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1160,ISOLA DI FONDRA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1170,ISSO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1180,LALLIO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1190,LEFFE,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1191,LENNA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1200,LEVATE,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1210,LOCATELLO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1220,LOVERE,0,6,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1230,LURANO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1240,LUZZANA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1250,MADONE,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1260,MAPELLO,0,7,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1280,MARTINENGO,0,7,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1281,MEDOLAGO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1290,MEZZOLDO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1300,MISANO DI GERA D'ADDA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1301,MOIO DE' CALVI,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1310,MONASTEROLO DEL CASTELLO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1311,MONTELLO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1330,MORENGO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1340,MORNICO AL SERIO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1350,MOZZANICA,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1360,MOZZO,0,6,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1370,NEMBRO,0,12,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1390,OLMO AL BREMBO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1400,OLTRE IL COLLE,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1401,OLTRESSENDA ALTA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1410,ONETA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1411,ONORE,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1420,ORIO AL SERIO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1430,ORNICA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1440,OSIO SOPRA,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1450,OSIO SOTTO,0,10,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1460,PAGAZZANO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1470,PALADINA,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1480,PALAZZAGO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1490,PALOSCO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1500,PARRE,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1510,PARZANICA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1520,PEDRENGO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1530,PEIA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1540,PIANICO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1542,PIARIO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1541,PIAZZA BREMBANA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1550,PIAZZATORRE,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1560,PIAZZOLO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1570,POGNANO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1571,PONTE NOSSA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1590,PONTE SAN PIETRO,0,10,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1580,PONTERANICA,0,7,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1600,PONTIDA,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1610,PONTIROLO NUOVO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1620,PRADALUNGA,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1630,PREDORE,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1640,PREMOLO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1650,PRESEZZO,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1660,PUMENENGO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1670,RANICA,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1680,RANZANICO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1690,RIVA DI SOLTO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1720,ROGNO,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1730,ROMANO DI LOMBARDIA,0,15,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1740,RONCOBELLO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1750,RONCOLA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1760,ROTA D'IMAGNA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1770,ROVETTA,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1780,SAN GIOVANNI BIANCO,0,6,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1800,SAN PAOLO D'ARGON,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1810,SAN PELLEGRINO TERME,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1831,SANT'OMOBONO TERME,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1820,SANTA BRIGIDA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1840,SARNICO,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1850,SCANZOROSCIATE,0,10,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1860,SCHILPARIO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1870,SEDRINA,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1880,SELVINO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1890,SERIATE,0,22,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1900,SERINA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1910,SOLTO COLLINA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1911,SOLZA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1920,SONGAVAZZO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1930,SORISOLE,0,9,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1940,SOTTO IL MONTE GIOVANNI XXIII,0,4,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1950,SOVERE,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1960,SPINONE AL LAGO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1970,SPIRANO,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1980,STEZZANO,0,10,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
1990,STROZZA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2000,SUISIO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2010,TALEGGIO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2020,TAVERNOLA BERGAMASCA,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2030,TELGATE,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2040,TERNO D'ISOLA,0,6,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2050,TORRE BOLDONE,0,8,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2061,TORRE DE' BUSI,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2070,TORRE DE' ROVERI,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2080,TORRE PALLAVICINA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2090,TRESCORE BALNEARIO,0,6,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2100,TREVIGLIO,0,25,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2110,TREVIOLO,0,7,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2120,UBIALE CLANEZZO,0,2,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2130,URGNANO,0,7,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2145,VAL BREMBILLA,0,5,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2140,VALBONDIONE,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2150,VALBREMBO,0,3,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2151,VALGOGLIO,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2160,VALLEVE,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2161,VALNEGRA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2180,VALTORTA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
2190,VEDESETA,0,1,NA,12,1,I : ITALIA NORD-OCCIDENTALE,3,LOMBARDIA,BERGAMO
